time,lwe_thickness,hotspot,tp,t2m,Cropland area,Population,EVI,discharge
November 2006,0.21389790679859746,USHighPlain,0.3103448275862069,0.6896551724137931,0.2512315270935961,0.45320197044334976,0.645320197044335,0.23645320197044334
December 2006,0.23737434415883354,USHighPlain,0.9852216748768473,0.8177339901477833,0.21182266009852216,0.4433497536945813,0.3251231527093596,0.4187192118226601
January 2007,0.35792088919851556,USHighPlain,0.7192118226600985,0.09852216748768473,0.26108374384236455,0.43349753694581283,0.014778325123152709,0.7832512315270936
February 2007,0.3671943343112873,USHighPlain,0.6157635467980296,0.14778325123152702,0.3103448275862069,0.4236453201970443,0.10344827586206896,0.8472906403940886
March 2007,0.2857142857142857,USHighPlain,0.9605911330049262,0.9852216748768473,0.3497536945812808,0.4088669950738916,0.9261083743842364,0.8768472906403941
April 2007,0.5840511492986757,USHighPlain,0.8325123152709359,0.12315270935960591,0.41379310344827586,0.4039408866995074,0.9655172413793104,0.9704433497536946
May 2007,0.49438644584202085,USHighPlain,0.9014778325123153,0.6206896551724138,0.47783251231527096,0.39901477832512317,1.0,0.9802955665024631
June 2007,0.6657011925084271,USHighPlain,0.8177339901477833,0.23645320197044334,0.5517241379310345,0.3891625615763547,0.9802955665024631,0.9310344827586207
July 2007,0.7279812194071367,USHighPlain,0.4482758620689655,0.3251231527093596,0.6157635467980296,0.3842364532019705,0.6748768472906419,0.7339901477832512
August 2007,0.5714285714285714,USHighPlain,0.645320197044335,0.8029556650246306,0.748768472906402,0.3743842364532019,0.4975369458128079,0.9458128078817734
September 2007,0.6203936636266173,USHighPlain,0.04433497536945813,0.6502463054187192,0.8325123152709359,0.3645320197044335,0.4236453201970443,0.7389162561576355
