,+5% population,+0.5K temperature,+5% precipitation,+5% EVI,+5% LWE thickness,+5% discharge,Model,Hotspot
65,0.42375678084414303,0.5013361881802714,0.5161224851852142,0.5376248221324491,0.5200989499326414,0.5277873757081785,0.5200989555423008,Nile
66,0.4112474987248054,0.4887705221197001,0.5044057762948296,0.5259443165853175,0.5076012977420326,0.5133484549757369,0.5076013022186254,Nile
67,0.39926300025250366,0.47695384582343187,0.49288769865048726,0.5152899116760687,0.49562579213728547,0.5002121103618582,0.4956257957096743,Nile
68,0.3960297991938006,0.47298325662192015,0.48926729160723054,0.5110173778009539,0.49239956452682193,0.4956423619778572,0.4923995673776422,Nile
69,0.35648434031361875,0.43443379866542764,0.44966094974791926,0.4750433583624053,0.45286000949054384,0.4551902168917961,0.45286001176554136,Nile
70,0.34180913821404696,0.42249393456511414,0.43436977753420714,0.4569554470079427,0.43818648132304144,0.43940492602322834,0.43818648313852376,Nile
71,0.37228056859216174,0.4554517643098992,0.46515618773312417,0.4860137392707151,0.46865212787211574,0.47100611583088614,0.46865212932089806,Nile
72,0.4114564047659557,0.4945538941675819,0.5047029539129023,0.5270908029917726,0.5078100872867223,0.512476720482971,0.5078100884428723,Nile
73,0.4423253327390829,0.523358069307814,0.5362052781229588,0.5576382595448016,0.5386569503231261,0.5445262172209727,0.5386569512457513,Nile
74,0.43773625373902786,0.5183961109403672,0.5315874349854992,0.5529186993056818,0.5340376813551395,0.5450391428947816,0.5340376820914083,Nile
75,0.4101993702168669,0.4908219229566644,0.5043079310763177,0.5278447815639719,0.5064663483126851,0.514870218167194,0.5064663489002388,Nile
76,0.38604483598430883,0.46608676306464003,0.4800696650690409,0.5009584131874217,0.4822754992199262,0.4885924377038569,0.4822754996888028,Nile
77,0.37486000093662825,0.4542540909476284,0.46763319554118116,0.4899511530399759,0.47105012716023137,0.47674242601737343,0.47105012753440206,Nile
78,0.35039010494314815,0.42958315099005984,0.44355300183229945,0.4637108639578511,0.4465383790353219,0.4530859525260777,0.4465383793339157,Nile
79,0.3726156782715725,0.45156535139417253,0.4663736946303908,0.48771267010881303,0.46871967588665586,0.4761732441053226,0.46871967612493814,Nile
80,0.37753946818667394,0.45849595093392126,0.47160498273045626,0.4958815431028438,0.4741354866374605,0.4811642140246363,0.4741354868276133,Nile
81,0.39000873764692595,0.4730341866968963,0.48506651356032837,0.5119273109585105,0.48700512514146727,0.49273824569009317,0.487005125293212,Nile
82,0.36367860597212864,0.4462561365639941,0.45918294281656913,0.48664925684096205,0.4609825428897366,0.4653687024952275,0.4609825430108313,Nile
83,0.418903176733142,0.5018420712199063,0.505772860253877,0.5392458102109172,0.5164597009995997,0.5209432390850248,0.5164597010962351,Nile
