,-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
0,0.9064039408866995,0.9064039408866995,0.9064039408866995,0.9064039408866995,0.8343534593379652,0.9064039408866995,0.9064039408866995,USHighPlain
1,0.8036061348452519,0.8046432181020778,0.7864234036493427,0.80765054092171,0.7373407554704181,0.8036579168573801,0.8037201856022365,USHighPlain
2,0.6966187328652692,0.6994241587770033,0.6738786502969548,0.7024955575370703,0.6357401390218578,0.6968265171497549,0.6968948828891091,USHighPlain
3,0.6416142869643645,0.646187606868606,0.5970744786751978,0.6476873939448952,0.5857555132807166,0.6419601715064057,0.6420968028947174,USHighPlain
4,0.5930275764846571,0.5992097602649127,0.5278479627065586,0.59976928412636,0.5418505412196766,0.5935022787564621,0.5937572407597688,USHighPlain
5,0.6147422686415451,0.6224355842651748,0.5387382281069927,0.627383856597127,0.5679355002709678,0.615406891142254,0.615756653737712,USHighPlain
6,0.6185113635328837,0.6260657813052786,0.5359141104306101,0.6428476861106771,0.5757879062746175,0.6194962835887349,0.6198450846186875,USHighPlain
7,0.5480453660993014,0.5560811534041841,0.460866305021305,0.5796564024936464,0.5091408502936456,0.5493999407755287,0.549730313803576,USHighPlain
8,0.47688313429837514,0.4865524223782862,0.3865623403818378,0.5189948713392549,0.44155399866748857,0.4785185329689972,0.47894868915714206,USHighPlain
9,0.45115554726470375,0.4622090723695414,0.35292791733333123,0.5018615451247169,0.4191774010969944,0.4531735564293767,0.45362877728911555,USHighPlain
10,0.46299374256516423,0.474426948128554,0.34660639134690313,0.5234122090129429,0.43415985681119096,0.4653007102074646,0.4658995852589889,USHighPlain
11,0.47219662351596453,0.4840641993698959,0.3310584371246185,0.5414199397975666,0.4463165406493009,0.47479271797147,0.47555805356658004,USHighPlain
12,0.45149975774789286,0.46494237439360786,0.277387726255891,0.5349095639390571,0.4283980110430327,0.4545358187844951,0.4553379415184217,USHighPlain
13,0.48467640792855604,0.49901324653794243,0.2885997945752555,0.5839234639826543,0.46419134154370867,0.48808707747432406,0.48901084579001364,USHighPlain
14,0.4674039469400502,0.4816867517712097,0.2739559545487114,0.5835404822533482,0.4493866288705308,0.4713124123681208,0.4722526044006127,USHighPlain
15,0.3852537829982846,0.4010856503525537,0.1984391333331884,0.49731041651304697,0.3695670035907105,0.38958503159821906,0.3906332115114485,USHighPlain
16,0.39378649493869605,0.41067592172381767,0.1927063969715384,0.49950024540266397,0.38030384423154634,0.39868796958972885,0.39971194320269815,USHighPlain
17,0.37057069889860733,0.3876332227486747,0.16366109428229475,0.47574528858599624,0.35917571658477004,0.37606406364706635,0.3770562153955322,USHighPlain
18,0.3168994893158484,0.33503173064145203,0.11854509468684442,0.4281643813479044,0.3074848816111196,0.3230028252035137,0.3239580167799421,USHighPlain
19,0.3051625841578286,0.32380116666529024,0.10858852501415164,0.4212926433570731,0.2976295023092361,0.31184040640297955,0.31280604660826683,USHighPlain
