time,Population,hotspot
October 2015,538613616.2643038,China
November 2015,538970965.5378963,China
December 2015,539316787.4155664,China
January 2016,539674136.689159,China
February 2016,540039396.8991138,China
March 2016,540381091.9342328,China
April 2016,540746352.1441876,China
May 2016,541099829.7667245,China
June 2016,541465089.9766792,China
July 2016,541818567.5992161,China
August 2016,542183827.8091708,China
September 2016,542549088.0191257,China
October 2016,542902565.6416626,China
November 2016,543267825.8516173,China
December 2016,543621303.4741542,China
January 2017,543986563.684109,China
February 2017,544364070.8822993,China
March 2017,544705045.125826,China
April 2017,545082552.3240163,China
May 2017,545447881.8706521,China
June 2017,545825389.0688424,China
July 2017,546190718.6154782,China
August 2017,546568225.8136685,China
September 2017,546945733.0118588,China
October 2017,547311062.5584946,China
November 2017,547688569.7566849,China
December 2017,548053899.3033206,China
January 2018,548431406.501511,China
February 2018,548818179.3827459,China
March 2018,549167522.6303129,China
April 2018,549554295.5115478,China
May 2018,549928591.8482267,China
June 2018,550315364.7294617,China
July 2018,550689661.0661405,China
August 2018,551076433.9473754,China
September 2018,551463206.8286103,China
October 2018,551837503.1652893,China
November 2018,552224276.0465242,China
December 2018,552598572.3832031,China
January 2019,552985345.264438,China
January 2000,572835513.964163,Ganges
February 2000,573679638.5952244,Ganges
March 2000,574469303.5726689,Ganges
April 2000,575313428.2037302,Ganges
May 2000,576130323.0079832,Ganges
June 2000,576974447.6390445,Ganges
July 2000,577791342.4432975,Ganges
August 2000,578635467.0743589,Ganges
September 2000,579479591.7054203,Ganges
October 2000,580296486.5096732,Ganges
November 2000,581140611.1407347,Ganges
December 2000,581957505.9449875,Ganges
January 2001,582801630.576049,Ganges
February 2001,583666770.8277602,Ganges
March 2001,584448187.8293059,Ganges
April 2001,585313328.0810173,Ganges
May 2001,586150560.5826733,Ganges
June 2001,587015700.8343846,Ganges
July 2001,587852933.3360406,Ganges
August 2001,588718073.587752,Ganges
September 2001,589583213.8394632,Ganges
October 2001,590420446.3411193,Ganges
November 2001,591285586.5928305,Ganges
December 2001,592122819.0944867,Ganges
January 2002,592987959.346198,Ganges
February 2002,593869707.527287,Ganges
March 2002,594666125.2392385,Ganges
April 2002,595547873.4203275,Ganges
May 2002,596401178.1117041,Ganges
June 2002,597282926.2927932,Ganges
July 2002,598136230.9841697,Ganges
August 2002,599017979.1652588,Ganges
September 2002,599899727.3463478,Ganges
October 2002,600753032.0377244,Ganges
November 2002,601634780.2188134,Ganges
December 2002,602488084.91019,Ganges
January 2003,603369833.091279,Ganges
February 2003,604266450.0729566,Ganges
March 2003,605076297.6693105,Ganges
April 2003,605972914.650988,Ganges
May 2003,606840608.5042243,Ganges
June 2003,607737225.4859018,Ganges
July 2003,608604919.3391383,Ganges
August 2003,609501536.3208158,Ganges
September 2003,610398153.3024933,Ganges
October 2003,611265847.1557297,Ganges
November 2003,612162464.1374072,Ganges
December 2003,613030157.9906435,Ganges
January 2004,613926774.972321,Ganges
February 2004,614850980.7402465,Ganges
March 2004,615715560.329596,Ganges
April 2004,616639766.0975215,Ganges
May 2004,617534158.776159,Ganges
June 2004,618458364.5440845,Ganges
July 2004,619352757.222722,Ganges
August 2004,620276962.9906476,Ganges
September 2004,621201168.7585729,Ganges
October 2004,622095561.4372106,Ganges
November 2004,623019767.205136,Ganges
December 2004,623914159.8837734,Ganges
January 2005,624838365.651699,Ganges
February 2005,625774933.1216177,Ganges
March 2005,626620865.0299313,Ganges
April 2005,627557432.49985,Ganges
May 2005,628463788.1159004,Ganges
June 2005,629400355.5858191,Ganges
July 2005,630306711.2018695,Ganges
August 2005,631243278.6717882,Ganges
September 2005,632179846.1417068,Ganges
October 2005,633086201.7577572,Ganges
November 2005,634022769.2276759,Ganges
December 2005,634929124.8437263,Ganges
January 2006,635865692.313645,Ganges
February 2006,636825157.7607477,Ganges
March 2006,637691771.7129693,Ganges
April 2006,638651237.160072,Ganges
May 2006,639579752.108881,Ganges
June 2006,640539217.5559835,Ganges
July 2006,641467732.5047926,Ganges
August 2006,642427197.9518952,Ganges
September 2006,643386663.3989978,Ganges
October 2006,644315178.3478068,Ganges
November 2006,645274643.7949095,Ganges
December 2006,646203158.7437184,Ganges
January 2007,647162624.190821,Ganges
February 2007,648143087.3362967,Ganges
March 2007,649028666.951565,Ganges
April 2007,650009130.0970408,Ganges
May 2007,650957965.399114,Ganges
June 2007,651938428.5445896,Ganges
July 2007,652887263.8466629,Ganges
August 2007,653867726.9921385,Ganges
September 2007,654848190.1376143,Ganges
October 2007,655797025.4396874,Ganges
November 2007,656777488.5851631,Ganges
December 2007,657726323.8872364,Ganges
January 2008,658706787.032712,Ganges
February 2008,659699184.6678383,Ganges
March 2008,660627556.6490856,Ganges
April 2008,661619954.284212,Ganges
May 2008,662580339.0923988,Ganges
June 2008,663572736.7275251,Ganges
July 2008,664533121.5357119,Ganges
August 2008,665525519.1708382,Ganges
September 2008,666517916.8059646,Ganges
October 2008,667478301.6141515,Ganges
November 2008,668470699.2492778,Ganges
December 2008,669431084.0574646,Ganges
January 2009,670423481.692591,Ganges
February 2009,671373686.8683866,Ganges
March 2009,672231936.7045892,Ganges
April 2009,673182141.880385,Ganges
May 2009,674101695.2763163,Ganges
June 2009,675051900.4521121,Ganges
July 2009,675971453.8480434,Ganges
August 2009,676921659.0238391,Ganges
September 2009,677871864.1996348,Ganges
October 2009,678791417.5955662,Ganges
November 2009,679741622.771362,Ganges
December 2009,680661176.1672933,Ganges
January 2010,681611381.343089,Ganges
February 2010,682723921.2311037,Ganges
March 2010,683728795.9686654,Ganges
April 2010,684841335.85668,Ganges
May 2010,685917987.3612105,Ganges
June 2010,687030527.2492251,Ganges
July 2010,688107178.7537555,Ganges
August 2010,689219718.6417701,Ganges
September 2010,690332258.5297849,Ganges
October 2010,691408910.0343152,Ganges
November 2010,692521449.9223299,Ganges
December 2010,693598101.4268603,Ganges
January 2011,694710641.314875,Ganges
February 2011,695767591.3331485,Ganges
March 2011,696722255.8657825,Ganges
April 2011,697779205.884056,Ganges
May 2011,698802060.7404497,Ganges
June 2011,699859010.7587231,Ganges
July 2011,700881865.6151168,Ganges
August 2011,701938815.6333903,Ganges
September 2011,702995765.6516638,Ganges
October 2011,704018620.5080574,Ganges
November 2011,705075570.5263308,Ganges
December 2011,706098425.3827245,Ganges
January 2012,707155375.400998,Ganges
February 2012,708235264.708596,Ganges
March 2012,709245483.7382846,Ganges
April 2012,710325373.0458826,Ganges
May 2012,711370427.2145259,Ganges
June 2012,712450316.5221239,Ganges
July 2012,713495370.6907672,Ganges
August 2012,714575259.9983653,Ganges
September 2012,715655149.3059633,Ganges
October 2012,716700203.4746066,Ganges
November 2012,717780092.7822046,Ganges
December 2012,718825146.9508479,Ganges
January 2013,719905036.258446,Ganges
February 2013,721006014.4637222,Ganges
March 2013,722000446.3910686,Ganges
April 2013,723101424.596345,Ganges
May 2013,724166887.3756446,Ganges
June 2013,725267865.5809208,Ganges
July 2013,726333328.3602206,Ganges
August 2013,727434306.5654968,Ganges
September 2013,728535284.7707732,Ganges
October 2013,729600747.5500728,Ganges
November 2013,730701725.755349,Ganges
December 2013,731767188.5346488,Ganges
January 2014,732868166.739925,Ganges
February 2014,734008725.5368345,Ganges
March 2014,735038907.6759784,Ganges
April 2014,736179466.4728879,Ganges
May 2014,737283233.0505421,Ganges
June 2014,738423791.8474516,Ganges
July 2014,739527558.4251058,Ganges
August 2014,740668117.2220153,Ganges
September 2014,741808676.0189246,Ganges
October 2014,742912442.5965788,Ganges
November 2014,744053001.3934883,Ganges
December 2014,745156767.9711425,Ganges
January 2015,746297326.768052,Ganges
February 2015,747449596.2756292,Ganges
March 2015,748490355.8308601,Ganges
April 2015,749642625.3384372,Ganges
May 2015,750757724.861899,Ganges
June 2015,751909994.3694762,Ganges
July 2015,753025093.8929379,Ganges
August 2015,754177363.4005151,Ganges
September 2015,755329632.9080923,Ganges
October 2015,756444732.431554,Ganges
November 2015,757597001.9391311,Ganges
December 2015,758712101.4625928,Ganges
January 2016,759864370.97017,Ganges
February 2016,761038332.1966113,Ganges
March 2016,762136553.9890885,Ganges
April 2016,763310515.2155298,Ganges
May 2016,764446606.724989,Ganges
June 2016,765620567.9514303,Ganges
July 2016,766756659.4608896,Ganges
August 2016,767930620.6873308,Ganges
September 2016,769104581.913772,Ganges
October 2016,770240673.4232312,Ganges
November 2016,771414634.6496725,Ganges
December 2016,772550726.1591318,Ganges
January 2017,773724687.385573,Ganges
February 2017,774924109.497733,Ganges
March 2017,776007458.5022646,Ganges
April 2017,777206880.6144246,Ganges
May 2017,778367611.6907085,Ganges
June 2017,779567033.8028685,Ganges
July 2017,780727764.8791523,Ganges
August 2017,781927186.9913124,Ganges
September 2017,783126609.1034724,Ganges
October 2017,784287340.1797562,Ganges
November 2017,785486762.2919161,Ganges
December 2017,786647493.3682001,Ganges
January 2018,787846915.48036,Ganges
February 2018,789070193.8952564,Ganges
March 2018,790175090.528066,Ganges
April 2018,791398368.9429624,Ganges
May 2018,792582186.7638298,Ganges
June 2018,793805465.1787262,Ganges
July 2018,794989282.9995936,Ganges
August 2018,796212561.41449,Ganges
September 2018,797435839.8293864,Ganges
October 2018,798619657.6502539,Ganges
November 2018,799842936.0651503,Ganges
December 2018,801026753.8860177,Ganges
January 2019,802250032.300914,Ganges
January 2000,9693891.45515081,Greece
February 2000,9692799.564614628,Greece
March 2000,9691778.118629169,Greece
April 2000,9690686.228092987,Greece
May 2000,9689629.559832167,Greece
June 2000,9688537.669295985,Greece
July 2000,9687481.001035165,Greece
August 2000,9686389.110498983,Greece
September 2000,9685297.219962804,Greece
October 2000,9684240.551701983,Greece
November 2000,9683148.661165802,Greece
December 2000,9682091.992904982,Greece
January 2001,9681000.1023688,Greece
February 2001,9680223.367338834,Greece
March 2001,9679521.800214995,Greece
April 2001,9678745.065185029,Greece
May 2001,9677993.38612377,Greece
June 2001,9677216.651093805,Greece
July 2001,9676464.972032547,Greece
August 2001,9675688.237002581,Greece
September 2001,9674911.501972616,Greece
October 2001,9674159.82291136,Greece
November 2001,9673383.087881394,Greece
December 2001,9672631.408820136,Greece
January 2002,9671854.67379017,Greece
February 2002,9670423.349502016,Greece
March 2002,9669130.540467553,Greece
April 2002,9667699.216179399,Greece
May 2002,9666314.063642476,Greece
June 2002,9664882.73935432,Greece
July 2002,9663497.586817397,Greece
August 2002,9662066.262529243,Greece
September 2002,9660634.938241087,Greece
