time,discharge,hotspot
August 2008,-0.8611574,Greece
September 2008,0.5048342,Greece
October 2008,-0.932848,Greece
November 2008,-2.0906956,Greece
December 2008,-0.70438623,Greece
January 2009,3.5468454,Greece
February 2009,2.2859125,Greece
March 2009,3.12142,Greece
April 2009,0.82287264,Greece
May 2009,-0.081207275,Greece
June 2009,0.16879678,Greece
July 2009,0.5093124,Greece
August 2009,0.12828612,Greece
September 2009,0.24439168,Greece
October 2009,1.3686924,Greece
November 2009,3.1336002,Greece
December 2009,3.6655684,Greece
January 2010,1.9773035,Greece
February 2010,8.646363,Greece
March 2010,6.807192,Greece
April 2010,4.1710753,Greece
May 2010,1.9204202,Greece
June 2010,1.6285291,Greece
July 2010,1.8109143,Greece
August 2010,0.21111512,Greece
September 2010,0.6877527,Greece
October 2010,5.0293827,Greece
November 2010,2.7468977,Greece
December 2010,2.7731543,Greece
January 2011,0.5253153,Greece
February 2011,-0.101667404,Greece
March 2011,-0.26534653,Greece
April 2011,-0.7236676,Greece
May 2011,0.15206051,Greece
June 2011,-0.43560433,Greece
July 2011,-0.5416722,Greece
August 2011,-0.023296118,Greece
September 2011,-0.26190734,Greece
October 2011,0.61549234,Greece
November 2011,-3.3204267,Greece
December 2011,-3.155249,Greece
January 2012,-2.9159007,Greece
February 2012,-0.4030218,Greece
March 2012,-1.8191285,Greece
April 2012,-0.6572075,Greece
May 2012,1.6693063,Greece
June 2012,-0.78225803,Greece
July 2012,-0.96848834,Greece
August 2012,-0.5071789,Greece
September 2012,-0.18675137,Greece
October 2012,-0.06999016,Greece
November 2012,-0.63680553,Greece
December 2012,3.3071928,Greece
January 2013,3.5167313,Greece
February 2013,6.707267,Greece
March 2013,5.4520035,Greece
April 2013,5.319898,Greece
May 2013,2.0363445,Greece
June 2013,2.2001371,Greece
July 2013,1.0494626,Greece
August 2013,0.23444891,Greece
September 2013,0.06307435,Greece
October 2013,-0.33775353,Greece
November 2013,1.2503667,Greece
December 2013,-0.47003174,Greece
January 2014,-0.897872,Greece
February 2014,-2.1050425,Greece
March 2014,0.39572048,Greece
April 2014,1.0810628,Greece
May 2014,0.7296686,Greece
June 2014,2.0721474,Greece
July 2014,1.1498363,Greece
August 2014,0.7850907,Greece
September 2014,3.7449267,Greece
October 2014,2.0645905,Greece
November 2014,0.97877216,Greece
December 2014,5.061887,Greece
January 2015,6.01789,Greece
February 2015,10.275416,Greece
March 2015,10.2434635,Greece
April 2015,7.068519,Greece
May 2015,4.002106,Greece
June 2015,3.295207,Greece
July 2015,1.604296,Greece
August 2015,1.8164485,Greece
September 2015,2.4654868,Greece
October 2015,4.124415,Greece
November 2015,1.684474,Greece
December 2015,-2.3827295,Greece
January 2016,1.8548756,Greece
February 2016,0.092404366,Greece
March 2016,1.9711142,Greece
April 2016,0.7449355,Greece
May 2016,2.6517406,Greece
June 2016,0.99320364,Greece
July 2016,0.2929182,Greece
August 2016,0.6060221,Greece
September 2016,1.7609084,Greece
October 2016,1.1244197,Greece
November 2016,1.0564842,Greece
December 2016,-2.7871056,Greece
January 2017,-1.265984,Greece
February 2017,-2.4608002,Greece
March 2017,-2.9138799,Greece
April 2017,-2.8184376,Greece
May 2017,-1.382612,Greece
June 2017,-0.42020774,Greece
July 2017,0.030875921,Greece
August 2017,-0.756209,Greece
September 2017,-0.7809597,Greece
October 2017,-0.7664912,Greece
November 2017,0.36918306,Greece
December 2017,2.0134459,Greece
January 2018,-0.2551341,Greece
February 2018,4.194067,Greece
March 2018,7.0567093,Greece
April 2018,2.6687808,Greece
May 2018,2.414256,Greece
June 2018,2.8990002,Greece
July 2018,2.8882592,Greece
August 2018,1.1183665,Greece
September 2018,-0.07729578,Greece
October 2018,-1.1403306,Greece
November 2018,-0.61802006,Greece
December 2018,-2.3065763,Greece
January 2019,2.9722748,Greece
February 2019,-0.6376114,Greece
March 2019,-2.4047904,Greece
April 2019,-1.3397164,Greece
May 2019,-1.1542511,Greece
June 2019,-0.12011719,Greece
July 2019,0.01974225,Greece
August 2019,-0.36866426,Greece
September 2019,-0.8738574,Greece
October 2019,-1.4258316,Greece
November 2019,1.6686549,Greece
December 2019,1.8259706,Greece
January 1980,17.439785,Sudan
February 1980,15.482651,Sudan
March 1980,16.469728,Sudan
April 1980,25.103931,Sudan
May 1980,43.542427,Sudan
June 1980,58.43692,Sudan
July 1980,67.05896,Sudan
August 1980,133.37671,Sudan
September 1980,25.48436,Sudan
October 1980,9.182388,Sudan
November 1980,-2.0017853,Sudan
December 1980,16.76847,Sudan
January 1981,5.0915565,Sudan
February 1981,2.6936798,Sudan
March 1981,8.781504,Sudan
April 1981,24.8591,Sudan
May 1981,33.22264,Sudan
June 1981,27.422455,Sudan
July 1981,41.898666,Sudan
August 1981,46.947052,Sudan
September 1981,58.60881,Sudan
October 1981,42.96756,Sudan
November 1981,18.689346,Sudan
December 1981,0.03112793,Sudan
January 1982,5.903061,Sudan
February 1982,9.035088,Sudan
March 1982,17.008547,Sudan
April 1982,7.328064,Sudan
May 1982,13.632713,Sudan
June 1982,10.288681,Sudan
July 1982,20.263397,Sudan
August 1982,-1.3963928,Sudan
September 1982,15.711716,Sudan
October 1982,29.416382,Sudan
November 1982,28.303482,Sudan
December 1982,17.84095,Sudan
January 1983,30.461224,Sudan
February 1983,19.230598,Sudan
March 1983,8.546083,Sudan
April 1983,5.585064,Sudan
May 1983,-6.7767906,Sudan
June 1983,-28.605713,Sudan
July 1983,-22.389786,Sudan
August 1983,-29.31253,Sudan
September 1983,3.4348602,Sudan
October 1983,12.621384,Sudan
November 1983,12.6284485,Sudan
December 1983,-1.936348,Sudan
January 1984,-3.460167,Sudan
February 1984,-1.5337601,Sudan
March 1984,-1.2070847,Sudan
April 1984,-4.345051,Sudan
May 1984,5.0082016,Sudan
June 1984,-2.562912,Sudan
July 1984,5.651001,Sudan
August 1984,1.9502411,Sudan
September 1984,-17.36847,Sudan
October 1984,-28.535553,Sudan
November 1984,-45.90531,Sudan
December 1984,-10.664688,Sudan
January 1985,-6.2176285,Sudan
February 1985,-4.6254387,Sudan
March 1985,-3.2344284,Sudan
April 1985,18.702026,Sudan
May 1985,29.64972,Sudan
June 1985,41.61586,Sudan
July 1985,44.716278,Sudan
August 1985,77.44653,Sudan
September 1985,25.657532,Sudan
October 1985,9.307541,Sudan
November 1985,-3.4515915,Sudan
December 1985,-0.8618851,Sudan
January 1986,-2.1694298,Sudan
February 1986,1.6753235,Sudan
March 1986,10.468763,Sudan
April 1986,9.492641,Sudan
May 1986,-6.096817,Sudan
June 1986,-22.655807,Sudan
July 1986,0.7398224,Sudan
August 1986,-13.34169,Sudan
September 1986,-13.408203,Sudan
October 1986,-13.555267,Sudan
November 1986,-23.658653,Sudan
December 1986,-17.170525,Sudan
January 1987,-6.755371,Sudan
February 1987,-2.2765388,Sudan
March 1987,7.438936,Sudan
April 1987,6.832073,Sudan
May 1987,-6.302124,Sudan
June 1987,15.121956,Sudan
July 1987,-12.536819,Sudan
August 1987,-35.223038,Sudan
September 1987,-49.55551,Sudan
October 1987,-31.155731,Sudan
November 1987,-17.419395,Sudan
December 1987,-12.636696,Sudan
January 1988,-8.415588,Sudan
February 1988,-2.2746925,Sudan
March 1988,-0.5724926,Sudan
April 1988,-7.116352,Sudan
May 1988,-9.573013,Sudan
June 1988,25.441467,Sudan
July 1988,34.71306,Sudan
August 1988,45.19754,Sudan
September 1988,87.54161,Sudan
October 1988,104.69049,Sudan
November 1988,78.2731,Sudan
December 1988,24.278343,Sudan
January 1989,10.763676,Sudan
February 1989,10.569035,Sudan
March 1989,9.33729,Sudan
April 1989,19.067444,Sudan
May 1989,2.1127472,Sudan
June 1989,0.91362,Sudan
July 1989,10.2295685,Sudan
August 1989,-6.2379456,Sudan
September 1989,8.346909,Sudan
October 1989,-7.239258,Sudan
November 1989,0.8612137,Sudan
December 1989,-0.02294159,Sudan
January 1990,10.510181,Sudan
February 1990,11.797043,Sudan
March 1990,6.355654,Sudan
April 1990,7.8299484,Sudan
May 1990,0.9526367,Sudan
June 1990,-14.301926,Sudan
July 1990,-12.39711,Sudan
August 1990,23.214737,Sudan
September 1990,21.570984,Sudan
October 1990,-6.085144,Sudan
November 1990,-13.251785,Sudan
December 1990,-13.71347,Sudan
January 1991,-2.1698303,Sudan
February 1991,-0.8342514,Sudan
March 1991,5.3023815,Sudan
April 1991,5.0067406,Sudan
May 1991,4.5925827,Sudan
June 1991,-19.99646,Sudan
July 1991,1.6994934,Sudan
August 1991,-1.8275604,Sudan
September 1991,-34.216385,Sudan
October 1991,-29.259003,Sudan
November 1991,-15.487572,Sudan
December 1991,-7.5726547,Sudan
January 1992,-5.6488647,Sudan
February 1992,0.86402893,Sudan
March 1992,-3.991375,Sudan
April 1992,-6.6267033,Sudan
May 1992,-7.036213,Sudan
June 1992,-26.536407,Sudan
July 1992,-28.652267,Sudan
August 1992,-24.762573,Sudan
September 1992,-6.0914,Sudan
October 1992,5.1887665,Sudan
November 1992,20.663483,Sudan
December 1992,10.700851,Sudan
January 1993,2.0268402,Sudan
February 1993,5.80476,Sudan
March 1993,2.319025,Sudan
April 1993,6.7760773,Sudan
May 1993,-1.45018,Sudan
June 1993,21.116837,Sudan
July 1993,3.5432587,Sudan
August 1993,-0.56121826,Sudan
September 1993,-19.580917,Sudan
October 1993,-17.395706,Sudan
November 1993,-19.44741,Sudan
December 1993,-16.347717,Sudan
January 1994,-11.84642,Sudan
February 1994,-7.944935,Sudan
March 1994,-7.405697,Sudan
April 1994,-11.837301,Sudan
May 1994,1.962265,Sudan
June 1994,8.584808,Sudan
July 1994,11.533005,Sudan
August 1994,0.5020294,Sudan
September 1994,17.634949,Sudan
October 1994,-29.349289,Sudan
November 1994,-9.05101,Sudan
December 1994,6.301399,Sudan
January 1995,6.610485,Sudan
February 1995,0.78539276,Sudan
March 1995,-0.22166252,Sudan
April 1995,2.9308662,Sudan
May 1995,-0.23295593,Sudan
June 1995,-12.072914,Sudan
July 1995,-19.187302,Sudan
August 1995,-5.6645203,Sudan
September 1995,-28.080002,Sudan
October 1995,-22.612076,Sudan
November 1995,-15.890907,Sudan
December 1995,-9.21566,Sudan
January 1996,-2.8021088,Sudan
February 1996,-1.4324455,Sudan
March 1996,0.5820465,Sudan
April 1996,7.660122,Sudan
May 1996,16.71283,Sudan
June 1996,26.586685,Sudan
July 1996,15.343582,Sudan
August 1996,20.425262,Sudan
September 1996,-13.743668,Sudan
October 1996,24.332077,Sudan
November 1996,6.940918,Sudan
December 1996,-0.47555542,Sudan
January 1997,-0.15669632,Sudan
February 1997,-0.2856865,Sudan
March 1997,-5.171526,Sudan
April 1997,-4.552574,Sudan
May 1997,13.920502,Sudan
June 1997,13.100365,Sudan
July 1997,1.9485016,Sudan
August 1997,-11.062653,Sudan
September 1997,-57.266647,Sudan
October 1997,-44.816246,Sudan
November 1997,26.540436,Sudan
December 1997,26.151123,Sudan
January 1998,25.207722,Sudan
February 1998,28.25821,Sudan
March 1998,21.604399,Sudan
April 1998,7.819435,Sudan
May 1998,3.9537659,Sudan
June 1998,-7.936035,Sudan
July 1998,6.6203003,Sudan
August 1998,44.391113,Sudan
September 1998,14.537262,Sudan
October 1998,45.91324,Sudan
November 1998,36.967575,Sudan
December 1998,19.996254,Sudan
January 1999,1.261116,Sudan
February 1999,0.4220543,Sudan
March 1999,-3.6777973,Sudan
April 1999,-5.6581593,Sudan
May 1999,11.794083,Sudan
June 1999,16.784172,Sudan
July 1999,-0.16493225,Sudan
August 1999,33.261444,Sudan
September 1999,7.8473663,Sudan
October 1999,80.36983,Sudan
November 1999,49.12297,Sudan
December 1999,21.58905,Sudan
January 2000,9.292271,Sudan
February 2000,2.6779938,Sudan
March 2000,-2.309595,Sudan
April 2000,-4.4240837,Sudan
May 2000,4.979988,Sudan
June 2000,0.7621536,Sudan
July 2000,2.805664,Sudan
August 2000,9.325241,Sudan
September 2000,26.045792,Sudan
October 2000,50.79315,Sudan
November 2000,44.384277,Sudan
December 2000,15.760269,Sudan
January 2001,2.8511543,Sudan
February 2001,3.6975098,Sudan
March 2001,8.3480015,Sudan
April 2001,1.6705894,Sudan
May 2001,3.6034622,Sudan
June 2001,11.194931,Sudan
July 2001,9.191116,Sudan
August 2001,26.168976,Sudan
September 2001,19.716446,Sudan
October 2001,22.273361,Sudan
November 2001,20.360352,Sudan
December 2001,22.372856,Sudan
January 2002,14.996876,Sudan
February 2002,7.982235,Sudan
March 2002,4.632406,Sudan
April 2002,6.7920113,Sudan
May 2002,-9.768673,Sudan
June 2002,-24.88913,Sudan
July 2002,-18.03923,Sudan
August 2002,-27.420609,Sudan
September 2002,-46.84851,Sudan
October 2002,-48.844795,Sudan
November 2002,-34.1261,Sudan
December 2002,-12.875275,Sudan
January 2003,-7.414463,Sudan
February 2003,-6.3587418,Sudan
March 2003,-3.6834507,Sudan
April 2003,-9.833212,Sudan
May 2003,-22.753094,Sudan
June 2003,-22.43319,Sudan
July 2003,0.16896057,Sudan
August 2003,-13.262161,Sudan
September 2003,20.257706,Sudan
October 2003,1.4660797,Sudan
November 2003,-24.321297,Sudan
December 2003,-5.43618,Sudan
January 2004,-4.5420647,Sudan
February 2004,-5.444008,Sudan
March 2004,-7.309664,Sudan
April 2004,-6.530987,Sudan
May 2004,-13.3793335,Sudan
June 2004,-27.539131,Sudan
July 2004,-11.083023,Sudan
August 2004,-29.393723,Sudan
September 2004,-38.17575,Sudan
October 2004,-47.644897,Sudan
November 2004,-33.364944,Sudan
December 2004,-15.632988,Sudan
January 2005,-10.077766,Sudan
February 2005,-11.904425,Sudan
March 2005,-6.8379993,Sudan
April 2005,-4.8967514,Sudan
May 2005,-20.053432,Sudan
June 2005,-33.479065,Sudan
July 2005,-16.226929,Sudan
August 2005,-32.74791,Sudan
September 2005,7.1834564,Sudan
October 2005,-0.10699463,Sudan
November 2005,-12.648308,Sudan
December 2005,-11.853394,Sudan
January 2006,-16.085026,Sudan
February 2006,-12.865288,Sudan
March 2006,-8.064541,Sudan
April 2006,-3.7194023,Sudan
May 2006,-12.680073,Sudan
June 2006,-20.586838,Sudan
July 2006,-1.958786,Sudan
August 2006,-0.29760742,Sudan
September 2006,11.904053,Sudan
October 2006,-15.797104,Sudan
November 2006,-1.5243454,Sudan
December 2006,13.91317,Sudan
January 2007,14.849529,Sudan
February 2007,11.143784,Sudan
March 2007,5.8170643,Sudan
April 2007,-1.8832932,Sudan
May 2007,-12.082497,Sudan
June 2007,-9.894554,Sudan
July 2007,3.26091,Sudan
August 2007,2.8657532,Sudan
September 2007,34.162613,Sudan
October 2007,3.8461761,Sudan
November 2007,-8.435463,Sudan
December 2007,-9.768364,Sudan
January 2008,-8.398159,Sudan
February 2008,-6.125675,Sudan
March 2008,-6.5328083,Sudan
April 2008,-6.9270916,Sudan
May 2008,5.8992233,Sudan
June 2008,36.77449,Sudan
July 2008,13.795731,Sudan
August 2008,-17.253235,Sudan
September 2008,-22.183899,Sudan
October 2008,-27.985046,Sudan
November 2008,3.0839005,Sudan
December 2008,3.2938766,Sudan
January 2009,-5.099663,Sudan
February 2009,-6.348686,Sudan
March 2009,-2.6857815,Sudan
April 2009,-6.288145,Sudan
May 2009,-2.8886414,Sudan
June 2009,-47.370502,Sudan
July 2009,-72.78895,Sudan
August 2009,-41.789566,Sudan
September 2009,-60.85164,Sudan
October 2009,-39.05043,Sudan
November 2009,-30.463257,Sudan
December 2009,-26.306427,Sudan
January 2010,-15.6376,Sudan
February 2010,-4.4445496,Sudan
March 2010,-8.121477,Sudan
April 2010,-6.1840515,Sudan
May 2010,-12.3367,Sudan
June 2010,1.1270065,Sudan
July 2010,-5.880966,Sudan
August 2010,-38.348846,Sudan
September 2010,-28.566269,Sudan
October 2010,-34.302383,Sudan
November 2010,-24.740166,Sudan
December 2010,-16.284065,Sudan
January 2011,-11.158211,Sudan
February 2011,-10.777805,Sudan
March 2011,-10.600815,Sudan
April 2011,-16.760103,Sudan
May 2011,-24.566761,Sudan
June 2011,-30.929771,Sudan
July 2011,-21.415176,Sudan
August 2011,-8.112198,Sudan
September 2011,1.4108124,Sudan
October 2011,-4.298111,Sudan
November 2011,-3.290886,Sudan
December 2011,1.6131821,Sudan
January 2012,-0.4952507,Sudan
February 2012,-7.214056,Sudan
March 2012,-11.401426,Sudan
April 2012,-7.508587,Sudan
May 2012,-16.812965,Sudan
June 2012,-13.54467,Sudan
July 2012,-4.865143,Sudan
August 2012,-1.1194,Sudan
September 2012,10.435287,Sudan
October 2012,-1.7536926,Sudan
November 2012,0.29251862,Sudan
December 2012,0.33974457,Sudan
January 2013,0.47823334,Sudan
February 2013,1.1246872,Sudan
March 2013,-3.0520287,Sudan
April 2013,-11.385519,Sudan
May 2013,-1.8529549,Sudan
June 2013,8.256187,Sudan
July 2013,-10.312851,Sudan
August 2013,-29.213684,Sudan
September 2013,-21.651886,Sudan
October 2013,-15.482391,Sudan
November 2013,-2.162239,Sudan
December 2013,-10.763573,Sudan
January 2014,-10.402065,Sudan
February 2014,-9.236467,Sudan
March 2014,-6.081253,Sudan
April 2014,-7.278551,Sudan
May 2014,10.261604,Sudan
June 2014,0.5200424,Sudan
July 2014,-17.27304,Sudan
August 2014,-25.359818,Sudan
September 2014,6.60289,Sudan
October 2014,32.113968,Sudan
November 2014,3.2804413,Sudan
December 2014,-3.0169983,Sudan
January 2015,-1.8033218,Sudan
February 2015,-8.165598,Sudan
March 2015,-8.054508,Sudan
April 2015,-7.5460835,Sudan
May 2015,-5.7847786,Sudan
June 2015,-13.819862,Sudan
July 2015,-44.44715,Sudan
August 2015,-63.762756,Sudan
September 2015,-36.170273,Sudan
October 2015,-50.905212,Sudan
November 2015,-28.748772,Sudan
December 2015,-4.6784515,Sudan
January 2016,4.377163,Sudan
February 2016,-0.5328598,Sudan
March 2016,-6.5453663,Sudan
April 2016,-10.813061,Sudan
May 2016,11.231453,Sudan
June 2016,17.70903,Sudan
July 2016,4.5030365,Sudan
August 2016,-1.6860657,Sudan
September 2016,6.157425,Sudan
October 2016,8.963486,Sudan
November 2016,-3.0561829,Sudan
December 2016,-11.569931,Sudan
January 2017,-10.605343,Sudan
February 2017,-10.822485,Sudan
March 2017,-5.6454296,Sudan
April 2017,-5.473789,Sudan
May 2017,-5.529011,Sudan
June 2017,7.831253,Sudan
July 2017,2.1796875,Sudan
August 2017,10.745834,Sudan
September 2017,32.235245,Sudan
October 2017,17.269196,Sudan
November 2017,2.6638184,Sudan
December 2017,-1.148735,Sudan
January 2018,-4.802662,Sudan
February 2018,-6.045086,Sudan
March 2018,-5.817749,Sudan
April 2018,-1.2396278,Sudan
May 2018,-6.0776596,Sudan
June 2018,12.092064,Sudan
July 2018,9.882828,Sudan
August 2018,-2.2341766,Sudan
September 2018,23.638138,Sudan
October 2018,-2.7081604,Sudan
November 2018,1.7841873,Sudan
December 2018,-2.0807648,Sudan
January 2019,-5.9571342,Sudan
February 2019,-5.750698,Sudan
March 2019,-4.7858143,Sudan
April 2019,-4.627598,Sudan
May 2019,-12.998074,Sudan
June 2019,17.474182,Sudan
July 2019,7.8724365,Sudan
August 2019,-14.426422,Sudan
September 2019,7.633362,Sudan
October 2019,18.167648,Sudan
November 2019,17.60698,Sudan
December 2019,21.082458,Sudan
January 1980,-4.693613,Indus
February 1980,-4.2217426,Indus
March 1980,-10.960785,Indus
April 1980,-18.138363,Indus
May 1980,-19.839966,Indus
June 1980,-27.035492,Indus
July 1980,0.84104156,Indus
August 1980,5.5117416,Indus
September 1980,-35.885754,Indus
October 1980,-41.692844,Indus
November 1980,-19.618902,Indus
December 1980,-10.461625,Indus
January 1981,0.43989182,Indus
February 1981,0.47935295,Indus
March 1981,1.0718079,Indus
April 1981,19.586884,Indus
May 1981,10.212761,Indus
June 1981,-9.410088,Indus
July 1981,0.4996338,Indus
August 1981,36.126755,Indus
