time,t2m,hotspot
July 1989,294.1127,Italy
August 1989,294.2164,Italy
September 1989,290.3388,Italy
October 1989,285.3698,Italy
November 1989,280.7288,Italy
December 1989,278.8957,Italy
January 1990,277.28268,Italy
February 1990,280.5222,Italy
March 1990,282.01547,Italy
April 1990,282.80005,Italy
May 1990,288.27823,Italy
June 1990,291.88968,Italy
July 1990,294.66516,Italy
August 1990,294.18704,Italy
September 1990,290.80264,Italy
October 1990,288.27914,Italy
November 1990,281.59094,Italy
December 1990,276.00433,Italy
January 1991,276.81415,Italy
February 1991,276.30536,Italy
March 1991,282.2296,Italy
April 1991,281.66113,Italy
May 1991,284.39615,Italy
June 1991,291.16043,Italy
July 1991,295.02493,Italy
August 1991,295.09705,Italy
September 1991,292.07117,Italy
October 1991,286.01233,Italy
November 1991,281.05313,Italy
December 1991,275.34818,Italy
January 1992,276.5707,Italy
February 1992,277.5149,Italy
March 1992,280.21436,Italy
April 1992,283.31274,Italy
May 1992,288.25012,Italy
June 1992,290.51923,Italy
July 1992,293.84384,Italy
August 1992,296.36743,Italy
September 1992,291.582,Italy
October 1992,286.65665,Italy
November 1992,283.19016,Italy
December 1992,278.2698,Italy
January 1993,276.9763,Italy
February 1993,276.322,Italy
March 1993,278.76578,Italy
April 1993,283.4802,Italy
May 1993,288.80435,Italy
June 1993,292.6647,Italy
July 1993,293.981,Italy
August 1993,295.8977,Italy
September 1993,290.66443,Italy
October 1993,287.2087,Italy
November 1993,280.89667,Italy
December 1993,278.87988,Italy
January 1994,278.08237,Italy
February 1994,277.48605,Italy
