-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
0.23483225452463463,0.09229817730164225,-0.028721492743032595,0.1683590490796294,0.09921442501481303,0.10536137174635041,0.09921443014126163,USHighPlain
0.3059064228230528,0.16288617312435472,0.03777932556130592,0.24876282922369164,0.16973558142699274,0.17500327640179547,0.16973558600467675,USHighPlain
0.32854700115352986,0.1846220725803387,0.0358781747961181,0.2824823191392578,0.19114976020552854,0.1962328930395587,0.19114976429319097,USHighPlain
0.3880655945741225,0.24283544011351244,0.08048509262145997,0.35052205091948885,0.24978254501013275,0.2547761118933254,0.2497825486602283,USHighPlain
0.38701781042629246,0.24046025310179486,0.0796594133682651,0.35217561942219267,0.24731584409255014,0.25150356585651723,0.24731584735191847,USHighPlain
0.3426799502285238,0.19447549442943735,0.039760161228515445,0.3078931892881347,0.20139699103988162,0.20537893505177252,0.20139699395034838,USHighPlain
0.3414943212911725,0.19297380456677216,0.03961757505400998,0.30689546703183646,0.19942753802949942,0.2039173160230907,0.19942754062841295,USHighPlain
0.3841847280632271,0.23467097724011454,0.08454734681629739,0.3439934249875558,0.2416273358377945,0.24597819459652426,0.24162733815850546,USHighPlain
0.3981770954582886,0.2476454385284863,0.10213716440394616,0.35339220531427773,0.2548676467731499,0.2590887602355003,0.25486764884543867,USHighPlain
0.34832655951546,0.1971836169248502,0.058388153812571786,0.30129203282245076,0.20424090378838222,0.2083698751195917,0.20424090563884123,USHighPlain
0.3357457740662648,0.1834093824052938,0.0362473826325409,0.28500047704907794,0.19070536338068478,0.1949851964831919,0.1907053650330599,USHighPlain
0.37361154890844195,0.22011853875695087,0.05111540738464604,0.31898337479727457,0.22771858573059012,0.232605446743412,0.2277185872060854,USHighPlain
0.4583102869235396,0.3035228317960339,0.13635033865953083,0.3999532436458777,0.31139439579329364,0.31682330495491806,0.31139439711084327,USHighPlain
0.5422054727697665,0.38684361840915815,0.20855801476360813,0.4864151121488314,0.3942714987485785,0.3989507745662666,0.39427149992509003,USHighPlain
0.6037318806691556,0.44707028200736865,0.25553000691790984,0.5540356006584881,0.45457484010633165,0.45817281452757364,0.4545748411569024,USHighPlain
0.6313546280594966,0.47386083767267273,0.2767375904774363,0.5905049701543323,0.48131475510638255,0.48392090624421624,0.48131475604449414,USHighPlain
0.5848669567258005,0.4260869823414941,0.22770196372352913,0.5508835310187666,0.4335154796707421,0.4362019305499847,0.4335154805084329,USHighPlain
0.5622041512767693,0.4028350373105507,0.20360154341565329,0.5245285151941548,0.41010009191006325,0.4134181864675359,0.4101000926580829,USHighPlain
0.6163760756828673,0.4551170985051245,0.2630044699211167,0.5741246584848088,0.46234413433364985,0.4657471106126274,0.4623441350015973,USHighPlain
0.7118924367445414,0.5492111317198927,0.370943109106451,0.6655608004928304,0.5568715702380003,0.5598788584260124,0.5568715708344469,USHighPlain
0.737993852204668,0.5747633041532818,0.40877590961994437,0.6878958378657172,0.582403885885119,0.584546434335032,0.5824038864177186,USHighPlain
0.7150182345341379,0.5510235939540474,0.39401509007257074,0.6576210099189013,0.5588154330868053,0.5605769453487106,0.5588154335623923,USHighPlain
0.6682006947116391,0.5038558407857957,0.34804523207243654,0.6088217418414612,0.5110320393982553,0.5121420727633897,0.5110320398229327,USHighPlain
0.6869602560971118,0.5222318458870592,0.37326033250061563,0.6259461975367908,0.5290337925092974,0.5302211715582272,0.5290337928885145,USHighPlain
